STT,question,answer,Unnamed: 3,Unnamed: 4,category
QD_285,Giảng viên được phân công làm Giáo viên chủ nhiệm hoặc Cố vấn học tập theo Quyết định số 285/QĐ-ĐHBD được hưởng quyền lợi gì?,Giảng viên được hưởng quyền lợi theo các quy định hiện hành của Trường Đại học Bình Dương đối với nhiệm vụ Giáo viên chủ nhiệm và Cố vấn học tập.,,,Giảng viên
QD_285,"Danh sách phân công Giáo viên chủ nhiệm, Cố vấn học tập được thể hiện ở đâu?","Danh sách phân công Giáo viên chủ nhiệm, Cố vấn học tập được đính kèm trong Quyết định số 285/QĐ-ĐHBD, bao gồm thông tin về lớp học, ngành đào tạo và tên giảng viên được phân công.",,,Giảng viên
QD_285,"Các đơn vị, phòng ban nào có trách nhiệm tổ chức thực hiện Quyết định số 285/QĐ-ĐHBD?","Các đơn vị bao gồm: Phòng Quản lý đào tạo và Công tác sinh viên, Phòng Tổng hợp, Phòng Đảm bảo chất lượng và Khảo thí, Phân hiệu Trường Đại học Bình Dương tại Cà Mau, Viện Đào tạo mở và Nghiên cứu phát triển cùng các đơn vị, cá nhân có liên quan.",,,Giảng viên
QD_285,Thời điểm Quyết định số 285/QĐ-ĐHBD có hiệu lực là khi nào?,"Quyết định số 285/QĐ-ĐHBD có hiệu lực kể từ ngày ký, tức ngày 04 tháng 01 năm 2024.",,,Giảng viên
QD_285,Vai trò của Giáo viên chủ nhiệm và Cố vấn học tập trong Trường Đại học Bình Dương là gì?,"Giáo viên chủ nhiệm và Cố vấn học tập có nhiệm vụ theo dõi, quản lý, tư vấn và hỗ trợ sinh viên về học tập, rèn luyện, tâm lý và các vấn đề liên quan trong quá trình học tập tại trường.",,,Giảng viên
QD_285,"Nếu tôi là giảng viên mới, Quyết định số 285/QĐ-ĐHBD có ảnh hưởng như thế nào đến công việc của tôi?","Quyết định số 285/QĐ-ĐHBD sẽ xác định rõ bạn có được phân công làm Giáo viên chủ nhiệm hoặc Cố vấn học tập hay không, từ đó xác định rõ nhiệm vụ và quyền lợi kèm theo.",,,Giảng viên
QD_285,"Khi thực hiện nhiệm vụ theo Quyết định số 285/QĐ-ĐHBD, tôi cần phối hợp với những phòng ban nào?",Bạn cần phối hợp với Phòng Quản lý đào tạo và Công tác sinh viên cùng các phòng ban liên quan để thực hiện đúng các nhiệm vụ được giao.,,,Giảng viên
QD_285,"Nếu phát hiện có sai sót trong danh sách phân công kèm theo Quyết định số 285/QĐ-ĐHBD, tôi phải làm gì?","Bạn cần báo cáo ngay cho Phòng Quản lý đào tạo và Công tác sinh viên hoặc Ban giám hiệu để được xem xét, điều chỉnh kịp thời.",,,Giảng viên
QD_285,"Tại sao việc phân công Giáo viên chủ nhiệm và Cố vấn học tập theo Quyết định số 285/QĐ-ĐHBD cần rõ ràng, công khai?","Việc phân công rõ ràng, công khai giúp minh bạch trách nhiệm, tạo thuận lợi cho việc hỗ trợ sinh viên, đảm bảo chất lượng công tác quản lý đào tạo.",,,Giảng viên
QD_285,Tôi có thể tham khảo bản đầy đủ của Quyết định số 285/QĐ-ĐHBD ở đâu?,Bản đầy đủ của Quyết định số 285/QĐ-ĐHBD được lưu tại Phòng Quản lý đào tạo và Công tác sinh viên và có thể cung cấp cho giảng viên khi có yêu cầu.,,,Giảng viên
QD_285,Điều 1 của Quyết định số 285/QĐ-ĐHBD quy định nội dung gì?,"Điều 1 của Quyết định số 285/QĐ-ĐHBD quy định việc điều chỉnh, bổ sung phân công giảng viên làm Giáo viên chủ nhiệm và Cố vấn học tập cho năm học 2023-2024.",,,Giảng viên
QD_285,Ai là người chịu trách nhiệm thi hành Quyết định số 285/QĐ-ĐHBD?,"Các phòng ban, đơn vị và cá nhân được phân công trong Quyết định số 285/QĐ-ĐHBD chịu trách nhiệm tổ chức triển khai, thực hiện nội dung được giao.",,,Giảng viên
QD_285,Phân hiệu Trường Đại học Bình Dương tại Cà Mau có nhiệm vụ gì theo Quyết định số 285/QĐ-ĐHBD?,Phân hiệu Trường Đại học Bình Dương tại Cà Mau tham gia tổ chức thực hiện và phối hợp với các đơn vị chức năng trong việc triển khai các nội dung của Quyết định số 285/QĐ-ĐHBD.,,,Giảng viên
QD_285,Viện Đào tạo mở và Nghiên cứu phát triển thực hiện những nhiệm vụ gì theo Quyết định số 285/QĐ-ĐHBD?,Viện Đào tạo mở và Nghiên cứu phát triển phối hợp triển khai các nội dung được giao trong Quyết định số 285/QĐ-ĐHBD.,,,Giảng viên
QD_285,Việc điều chỉnh phân công theo Quyết định số 285/QĐ-ĐHBD có ảnh hưởng đến sinh viên không?,"Có, vì việc phân công chính xác Giáo viên chủ nhiệm và Cố vấn học tập giúp sinh viên nhận được sự hỗ trợ, tư vấn kịp thời trong học tập và rèn luyện.",,,Giảng viên
QD_285,"Nếu chưa được phân công trong Quyết định số 285/QĐ-ĐHBD, tôi có thể đề xuất nhận nhiệm vụ không?",Bạn có thể đề xuất nguyện vọng với Phòng Quản lý đào tạo và Công tác sinh viên hoặc Ban giám hiệu để được xem xét phân công bổ sung.,,,Giảng viên
QD_285,Phòng Đảm bảo chất lượng và Khảo thí có vai trò gì trong quá trình thực hiện Quyết định số 285/QĐ-ĐHBD?,Phòng Đảm bảo chất lượng và Khảo thí phối hợp với các phòng chức năng nhằm đảm bảo chất lượng công tác đào tạo và quản lý sinh viên khi thực hiện Quyết định số 285/QĐ-ĐHBD.,,,Giảng viên
QD_285,Quyết định số 1585/QĐ-ĐHBD có mối liên hệ gì với Quyết định số 285/QĐ-ĐHBD?,"Quyết định số 1585/QĐ-ĐHBD là quyết định gốc phân công Giáo viên chủ nhiệm, Cố vấn học tập cho năm học 2023-2024, còn Quyết định số 285/QĐ-ĐHBD được ban hành nhằm điều chỉnh, bổ sung nội dung phân công dựa trên Quyết định trước đó.",,,Giảng viên
QD_285,Tôi có bắt buộc phải nghiên cứu toàn bộ các văn bản pháp lý liên quan đến Quyết định số 285/QĐ-ĐHBD không?,"Không bắt buộc, nhưng giảng viên nên nắm được các văn bản pháp lý chính để hiểu rõ cơ sở ban hành và thực hiện đúng nội dung phân công.",,,Giảng viên
QD_285,Tôi cần thực hiện những gì để đảm bảo việc thực thi Quyết định số 285/QĐ-ĐHBD đúng quy định?,"Bạn cần tuân thủ đầy đủ nhiệm vụ được phân công, phối hợp chặt chẽ với các đơn vị liên quan và báo cáo kịp thời khi có khó khăn, vướng mắc.",,,Giảng viên
QD_285,Nếu không thực hiện nhiệm vụ được giao trong Quyết định số 285/QĐ-ĐHBD thì hậu quả như thế nào?,Việc không thực hiện nhiệm vụ được giao có thể gây ảnh hưởng đến công tác quản lý sinh viên và bị xử lý kỷ luật theo các quy định nội bộ của Trường Đại học Bình Dương.,,,Giảng viên
QD_285,"Trong năm học 2023-2024, tôi có thể đề xuất điều chỉnh hoặc bổ sung nhiệm vụ phân công giáo viên chủ nhiệm, cố vấn học tập không?","Bạn có thể đề xuất điều chỉnh hoặc bổ sung nhiệm vụ với Phòng Quản lý đào tạo và Công tác sinh viên hoặc Ban giám hiệu, việc điều chỉnh sẽ được xem xét theo quy trình nội bộ.",,,Giảng viên
QD_360,"Quy chế Thi đua, Khen thưởng và Xử lý Vi phạm Kỷ luật Lao động của Trường Đại học Bình Dương áp dụng cho những đối tượng nào?","Quy chế áp dụng cho cán bộ, giảng viên, nhân viên (người lao động) có thời gian công tác từ 01 năm trở lên tại các đơn vị thuộc Trường Đại học Bình Dương và các đơn vị trực thuộc như Viện Đào tạo mở và Nghiên cứu phát triển, Trung tâm Tin học và Ngoại ngữ, Phân hiệu Cà Mau, các phòng, ban, trung tâm, viện, khoa.",,,Giảng viên
QD_360,"Những người làm việc thời vụ hoặc cộng tác viên có bị điều chỉnh bởi Quy chế Thi đua, Khen thưởng và Xử lý Vi phạm Kỷ luật Lao động của Trường Đại học Bình Dương không?","Không, nếu không thuộc đối tượng viên chức, người lao động chính thức hoặc không có quy định cụ thể trong hợp đồng lao động.",,,Giảng viên
QD_360,"Những ai được xét khen thưởng theo Quy chế Thi đua, Khen Thưởng của Trường Đại học Bình Dương?","Cá nhân công tác từ 01 năm trở lên tại Trường và các tổ chức, cá nhân ngoài Trường có thành tích, đóng góp cho sự phát triển của Trường Đại học Bình Dương.",,,Giảng viên
QD_360,Cá nhân mới làm việc 6 tháng nhưng có đóng góp nổi bật có được xét khen thưởng không?,"Không, vì theo quy chế yêu cầu phải có thời gian công tác tối thiểu 01 năm mới được xét khen thưởng.",,,Giảng viên
QD_360,Nguyên tắc tổ chức phong trào thi đua trong Trường Đại học Bình Dương là gì?,"Phong trào thi đua phải được tổ chức tự nguyện, tự giác, công khai, minh bạch, đoàn kết, hợp tác và cùng phát triển.",,,Giảng viên
QD_360,Nếu cá nhân có thành tích nhưng mất đoàn kết nội bộ thì có bị ảnh hưởng khi xét thi đua không?,"Có thể bị ảnh hưởng vì nguyên tắc thi đua yêu cầu phải đoàn kết, tương trợ và hợp tác trong tập thể.",,,Giảng viên
QD_360,"Những trường hợp nào sẽ không được xét thi đua, khen thưởng?","Không xét đối với cá nhân bị kỷ luật, không hoàn thành nhiệm vụ, vi phạm nội quy; tập thể mới thành lập dưới 10 tháng hoặc không tham gia phong trào thi đua.",,,Giảng viên
QD_360,Cá nhân bị kỷ luật nhẹ nhưng có sáng kiến đột phá có được xét khen thưởng không?,"Không, vì người có hành vi vi phạm kỷ luật lao động dù ở mức độ nào cũng không đủ điều kiện xét khen thưởng.",,,Giảng viên
QD_360,Phong trào thi đua được tổ chức dưới những hình thức nào?,"Phong trào thi đua gồm thi đua thường xuyên, thi đua theo chuyên đề, do lãnh đạo đơn vị, Công đoàn và Đoàn Thanh niên phát động và tổ chức, gắn với nhiệm vụ chính trị của đơn vị.",,,Giảng viên
QD_360,Phong trào thi đua đổi mới công nghệ không thuộc nhiệm vụ chính trị có được công nhận không?,Có thể được xem xét nếu phong trào có hiệu quả thực tế và được lãnh đạo đơn vị công nhận.,,,Giảng viên
QD_360,"Thành phần Hội đồng Thi đua, Khen thưởng và Xử lý Vi phạm Kỷ luật Lao động của Trường Đại học Bình Dương bao gồm những ai?","Gồm Chủ tịch Hội đồng là Hiệu trưởng, các Phó Chủ tịch là Phó Hiệu trưởng và Chủ tịch Công đoàn, Thư ký Hội đồng và các thành viên khác.",,,Giảng viên
QD_360,Có cơ chế xử lý mâu thuẫn lợi ích giữa các thành viên Hội đồng không?,"Trong Quy chế hiện tại chưa quy định cụ thể cơ chế xử lý mâu thuẫn lợi ích, cần bổ sung cơ chế giám sát độc lập.",,,Giảng viên
QD_360,Khoảng thời gian xét thành tích thi đua theo năm học được tính từ khi nào đến khi nào?,Từ ngày 01 tháng 7 năm trước đến hết ngày 30 tháng 6 năm sau.,,,Giảng viên
QD_360,Nếu thành tích đạt được rơi vào các tháng ngoài khung thời gian xét thì có được tính không?,Chỉ tính những thành tích đạt được trong khoảng thời gian xét theo quy định; các kết quả ngoài thời gian xét sẽ không được đưa vào đánh giá.,,,Giảng viên
QD_360,Tiêu chuẩn để được công nhận danh hiệu 'Lao động tiên tiến' là gì?,"Hoàn thành tốt nhiệm vụ được giao, chấp hành nghiêm nội quy, quy định của Nhà trường, có tinh thần tự lực, đoàn kết, giúp đỡ đồng nghiệp và tích cực tham gia các phong trào thi đua.",,,Giảng viên
QD_360,Cá nhân hoàn thành tốt nhiệm vụ nhưng không tham gia hoạt động phong trào của Trường có được công nhận 'Lao động tiên tiến' không?,"Không, vì thiếu tiêu chí tham gia đầy đủ phong trào thi đua của Nhà trường.",,,Giảng viên
QD_360,Tiêu chuẩn xét danh hiệu 'Chiến sĩ thi đua cơ sở' gồm những gì?,"Phải đạt danh hiệu Lao động tiên tiến, có sáng kiến được công nhận, và tổng số cá nhân đạt danh hiệu này không vượt quá 15% tổng số người đạt Lao động tiên tiến trong đơn vị.",,,Giảng viên
QD_360,Nếu số cá nhân có sáng kiến vượt quá tỷ lệ 15% thì xử lý thế nào?,"Sẽ có sự sàng lọc dựa trên mức độ sáng kiến và thành tích cụ thể, việc giới hạn tỷ lệ nhằm tạo cạnh tranh lành mạnh.",,,Giảng viên
QD_360,Tiêu chuẩn để tập thể đạt danh hiệu 'Tập thể lao động tiên tiến' là gì?,"Tập thể hoàn thành tốt nhiệm vụ được giao, có từ 70% cá nhân trở lên đạt danh hiệu Lao động tiên tiến, không có cá nhân bị kỷ luật và có tinh thần đoàn kết nội bộ.",,,Giảng viên
QD_360,Nếu chỉ có 69% cá nhân đạt Lao động tiên tiến thì tập thể có được công nhận không?,"Không, vì quy chế quy định ngưỡng tối thiểu là 70% cá nhân đạt Lao động tiên tiến.",,,Giảng viên
QD_360,Các hình thức khen thưởng trong Quy chế bao gồm những gì?,"Gồm khen thưởng thường xuyên, khen thưởng chuyên đề, khen thưởng đột xuất, khen thưởng quá trình cống hiến và khen thưởng đối ngoại.",,,Giảng viên
QD_360,Việc trao khen thưởng đối ngoại có ảnh hưởng đến tỷ lệ khen thưởng nội bộ không?,"Không, nhưng cần cân đối hợp lý các hình thức khen thưởng để đảm bảo sự công bằng trong nội bộ.",,,Giảng viên
